id,message
"4", MacBeth: So foul and fair a film as this I have not seen. The dark landscape and eerie sound track perfectly capture the mood of tragedy. (How brilliantly ironic when good King Duncan heading straight to his murder proclaims "This castle hath a pleasant seat. The air nimbly and sweetly recomends itself unto our gentle senses.") Finch makes an excellent MacBeth. And I believe this 1971 version produced by Heffner is superior to the Orson Wells film (Banquo shouldn't tell MacBeth to his face that he doesn't trust the king -- shame on you Orson.) This is my favorite Shakespeare adaptation to film ever.
"4", RRR- Ratingfor absolute violence and blood.....: I remember this filmif you like to see heads getting cut off by a sworda woman getting rapedand a man getting hit in the face with a 'chain mail' and seeing blood splatter all over the placethis is the movie to get.In my opinionI have never seen a movie of a historical figure depicted in this unique fashion or point of view. This movie has a lot of gore scenesif you have kidsyou'll stay away from this movie.
"0", I can't believe he made MacBeth boring!: This has to be the most boring MacBeth I have ever seen!!!! I love Shakespeare and different interpretations but this one was unbelievable. The only things remotely interesting were the naked witches and that was interesting only because it was weird. Really why would witches run around naked in a very damp and cold looking Scotland? I actually fast-forwarded through the movie I was so bored. The actors had the charisma (for the most part) of dead fish. The only one who seemed flesh and blood was Banquo. Even Lady MacBeth was rather dull though the fact that she looked the epitome of a California girl was interesting. Basically rent it once. Do not buy it!!!!!
"0", Amanda Caldwell-enrichment: Mr. Yochum's Senior English ClassI think that this movie version of Macbeth just did not live up to my expectations. I thought that Polanski's version was quite boring to say the least. Not that it depicted the play badly but the characters were poorly picked and didn't act very well. I did like the bloody fight scene between Macbeth and Macduff in the end. However it sort of made me laugh more than anything. Although the acting wasn't quite up to par the motif of hands was still used just like in the play. I think Polanski followed Shakespeare's metaphorical use of hand imagery well here by showing the scene with Lady Macbeth sleep walking. Maybe I am to young to judge such a old classic but overall i thought it was pretty cheesy.
"4", Macbeth: The movie itself is one I have always loved and used for my English IV classes. I was not able to find it anywhere until it came out on DVD and Amazon had it available. The movie was in excellent condition and rest assured it arrived in a timely manner. I was able to get my students on track within a week viewing the film and working the essays.Thank you Amazon.Ms. Egly
"0", Mr. Yochum's Senior English Class: After reading the play I was looking forward to watching the movie thinking that maybe it would change my mind about the play. However it didn't turn out to be what I expected. The movie made it hard for me to stay awake during class. I thought that the scene where the forest came towards Macbeth was portrayed poorly. I could barely tell that they were trees that the soldiers were carrying. Also the fighting scene at the end was very unrealistic which disappointed me because it was the scene I was looking forward to the most. This scene was not suspenseful it was just amusing. I feel that the director could have taken more time to make the movie more believable. Although parts of the movie were not portrayed as clearly as the play I did enjoy some parts of it. I would advise you not to buy the movie due to the fact that it is way over priced.
"4", Very nice overview: This is a big fun overview of women cartoonists from about 1895 to now. It would make a great gift. Lots of full-color reproductions of the work and some quotes from the artists make this a great introduction for anyone interested in women artists. That being said it is really kind of a "coffee table" book in that the text is secondary. There is no analysis just a chronological introduction of each artist and the nature of the book requires that the author can only briefly mention incredibly important cartoonists like Alison Bechdel in a sentence or not even mention Roz Chast at all. Still you can't do everything in one book and some people would not be interested in heavy reading. This book should serve as an excellent appetizer for those who will seek out more about these talented women and to check out more writing by Trina Robbins.
"4", She's Back!: Joan Jett is back hotter than ever. This is a true must have cd. It's good to see real Rock & Roll again. No hype or gimick just real music by someone who knows what it is. Her playing (both guitar AND lyrics) is great. Joan Jett trully is one of the best.ShawnfrommoighHighland Creations
"0", over-produced and under-inspired: I am Joan Jett's biggest fan but this album is disappointingly mediocre. Four or five of the songs are okay the rest aren't. Just look at the cheesy band photo and you get an idea of the cliched hard rock sound. The production is way too clean and sterile. Joan please get Rick Rubin to produce your next record!
"4", Joan Jett is finally back!: And with an album that's quite good for a Joan Jett studio record. "Riddles" is a standard fare type of song (blues/rock) for Joan and good way to start the album. Following that we get the first single/video a cover of The Sweet's "A.C.D.C." which she does very nicely (and the video is pretty darn good too). There is a slightly disappointing version of "Andrognyous" which sounds a bit watered down; it's shame because the song works so well in her live show. However for the most part this album rocks and in some cases - "Change The World" and "Tube Talkin" - it rocks hard and fast. Worth your time to pick this one up and enjoy.
"0", Remade re-recorded re-released: Most of this album was released as NAKED in 2004 in Japan. A couple songs were released in 1999 on a Jett compilation cd FETISH. A few of these tracks are re-recorded songs from previous albums. There are 2 covers. Those are the best tracks...but then again the covers usually are the best tracks on any Joan Jett album.
"0", Joan Jett Needs To Shut Her Stupid Mouth: Joan Jett used to be an artist who I liked until this joke. Her idea of making fun of the president just sets me off. She is an idiot and needs to leave politics out of her music. She is just another worthless liberal. I will never listen to this album again. She deserves 0 stars.
"0", I'll add my two cents: If I could have given this 0 stars I would have. This is one of the most disappointing CDs I've bought in the last decade. I can't really expand on the other reviewers but suffice to say avoid this one like the plague.And yes the 1-star reviews ARE fair. Vince Guaraldi is probably rolling in his grave after this wretched "lite jazz" interpretation.4 of the 12 tracks have nothing to do with "A Charlie Brown Christmas" as we know and love it. I'm all for re-interpreting classics in fresh new ways. I'm all for celebrating old favorites in fresh new ways.This is new but it is not fresh and is certainly nothing to celebrate.
"0", The Trashing of a Christmas Classic: Need I say anything more?!? They should have left well enough alone with this one. Vince Guaraldi was a genius who's work cannot be improved upon no matter how many so-called big name artists you put on a CD. Pheeewwww this one stinks!!!
"4", A smooth jazz/R&B masterpiece.: Thank God for the freedom to express ones opinion and most importantly the freedom to think and choose for oneself.This album was not intended to compete with the original but to expand the customer base.This is a classic smooth Jazz/ R&B version directed at customers like me.As an audiophilei don't care for music recorded some 40 years ago except if it is meticulously remastered.My recommendation is for the Superdisc Format by Monster Music.This format allows you to experience absolute state of the art multichannel surround sound the likes you have never heard before.Most people complain about Chaka Khan vocals sounding like someone who is intoxicated.Howeverin the Superdisc version she sounds quite sober to me even though not at her best performance.Disregard the negative reviews and choose between the old version and the smooth Jazz version you may like the latter.
"0", HATED IT!!: This is the most awful rendition of this CD I have ever heard. It was misrepresented as the same music and it is NOT. The original is far better than this awful version.
"0", some interesting remakes others ruin the classic: While some of the songs are innovative renditions of songs I have loved for many years others incorporated singers who sounded like English was a second language. I thought this would be a new and interesting take on the original but I guess you simply cannot improve on this classic. Stick to the original!
"0", Do Yourself A Favor - Buy The Original: Some things can't be improved upon. There is a reason you can buy this CD used on Amazon for only $1.00. If you don't own the original you are missing one of the best Christmas CDs of all time. Skip this and get the original.
"0", Horrible Watered-down Imposter of the Original Soundtrack: About a week before Christmas I was looking for the original soundtrack and came across this CD at my local Best Buy. I should have paid closer attention to the words "brand new recording" but I was in a hurry. This is "A Charlie Brown Christmas" in name only. I've heard the original soundtrack and this is NOT it.It contains songs that were not even on the original soundtrack! I cannot stand it when people "re-invent" music that was already perfect. The new interpretations will have you cringing and longing for the original versions. Avoid at all costs.Now I'm going back out to search for the REAL soundtrack.
"4", Love it!: I had bought this before a nd had lost my music library. I loved it so much I purchased it again
"0", YIKES!!! A BIG disappoinment.: The only thing I can say echoes what already has been said; "Why this album? Why this collection? Why these artists?" Obviously to cash in in some way. "Good luck Chuck"(as Lucy might say).The instrumentals are okay but Chaka Khan should be given a larynx-ectomy for what she does to Torme's lovely chestnut"The Christmas Song".Get the originals. 'nuff said!!
"0", hated it!!!!!!!!!!!!!!!!!!!!!!!!!!: oh my gosh the cd is awful its trash by a real classic cd like mariah carey christmas cd or christina aguilera's cd this is garbage!!!!
"0", Ruining A Classic: Vince Guaraldi's music has been a part of my life since I was a child. Most people have fond memories of this music in association with the Charlie Brown Christmas Special. I bought this CD because I'm a huge fan of Guaraldi's music and try to collect anything by him or associated with him. Unfortunately this CD offers a poor product. Some of the tracks (like Fur Elise) stay very close to the original. Other tracks try to "modernize" or "reinterpret" the original--and don't do a very good job. My four year old daughter told me when we were listening to this CD "Daddy shut this off. They're ruining Charlie Brown." I must agree with my daughter on this one. Do yourself a favor and just purchase the Vince Guaraldi Charlie Brown's Christmas CD. Guaraldi's CD is one of the best selling Christmas CDs of all time (and with good reason). You won't be disappointed with Guaraldi's CD however I cannot make the same prediction with the 40 Years CD.
"0", This CD SUCKS.: If you're looking for anything remotely resembling the songs that were in Charlie Brown Christmas you will hate this. If you're looking for random artists to listen to for easy listening you would like it. But I bought this CD being a big fan of the Vince Guaraldi Trio. I thought this would be a great remix of the awesome music they created. I listened to this entire CD 3-4 times and out of all the songs on the CD only 2 were half way decent to listen to. I actually threw it out my balcony in the pond about an hour ago. I swear to God.Save your money.
"0", Awful...Just AWFUL!: I was really excited to get this CD being such a fan of everything Charlie Brown and Vince Guaraldi. But all this CD did was make me want to go find the "Happy Anniversary Charlie Brown" CD and listen to it instead!I'm not sure what the producers were thinking about when they were developing this drek but it clearly was not Charlie Brown OR Christmas. It is the swishiest-cheesiest-smoothjazziest-elevatoriest piece of junk and I'm appalled they were willing to let it out of the studio.
"4", Perfect copy of the wonderful work.: There is nothing that could be left Iszard after receiving this translation of this important document. It is a star among my books on my bookshelf.
"0", Very Cheaply made!: Very cheaply made junk tears at all the sew seams.. Junk Please save some money and DO NOT BUY!!!!
"4", Indispensible!: This book totally rocks! This is my National Parks bible. I use the National Geographic book for maps and pictures and this one for the trails lodging and other details. The hike recommendations are the best of any national park book I've seen.
"4", Phenomenal performance of a powerful man: If you do not know who Roger Guenveur Smith is and somehow don't recognize him from other Spike Lee joints then this piece will introduce you to an amazing actor. An amazing actor. An amazing performance. Granted this is translated from the stage to the cinema but it is quite affecting in expressing the character that was Huey P. Newton and his explosive personality and his intellect. As great a character as Newton is Guenveur Smith's intense and deeply expressed performance outdoes the imagery the music even the text. As an actor this is a master class in deep and committed artistry.
"4", Beautiful.: I saw this performance first on Netflix streaming and then bought this to show to Introduction to Theatre students. I have had very positive results for discussion and appreciation of diverse American theatre. It doesn't have chapters or scene skipping so cueing is time consuming but well worth it for the viewing experience.
"4", Works: Works perfectly. I bought this to use for a 360 that had problems synchronizing with Wireless Controllers and there have been no problems with it.
"4", Quality: I bought this controller for my PC mainly to use for grand theft auto 4. I have found it to work on my other games as well. The controller feels well made. I would buy it again.
"0", Cheap Knock-Off: Upon arrival of this item I immediately noticed something funky about it. The packaging was all wrong labeled only "360" and had the official Microsoft label nowhere in sight. On top of that the controller lacks the trademark "X" symbol on the center button. I didn't even open it realizing the fraud. I would not recommend! Don't purchase this!!!
"4", GEARS OF WARDEAD RISING(PURE GAMING AT IT'S BEST): YOU HAVEN'T EXPIRENCE VIDEO GAMING UNTIL YOU PICKED UP THESE TITLES.IF YOU'RE INTO FAST PASTE HARDCORE ACTIONTHEN YOU WOULD SIMPLY LOVE GEARS OF WARHOWEVER IF YOU'RE LOOKING FOR ALITTLE BIT MORE ENEMIES AND BOSSES TO BEAT ALONG WITH EXTRA SIDE MISSIONS OF PURE SURVIALTHEN DEAD RISING IS YOUR GAME.loaded with non-stop action a story-line thats believable and characters you can really get intoyou cant help but play this again and again.
"0", The Final Score is STATIC: 1 MICROSOFT: 0: Microsoft needs to harden the equipment they sell against electrical discharge. I got this controller two months ago and a minor poke of static electricity fried it! It no longer functions in any useful way except as a $30 paperweight.
"0", Not Good At All: The 1 star was VERY Generous. Controller came early. Only Wonderful part of the purchase. Within 5 minutes the controller was useless. Wires shorted out. Returning ASAP.
"0", Bad: This controller is bad. The day I received it it was bad. The controller was not working as good as i read it was. You have to move the cable a lot in order for it to work. Also when you play the controller can get u mad because it disconnects by itself in the middle of anything.
"0", $10 more for the wireless controller!!!!!!!!!: If you were stuck buying the core 360 then I guess you are stuck with this. If I was stuck with the core I would sell the wired one and spend $10 more to buy the wireless. This console is expensive and I think you people should buy what's best!!!
"4", Great Controller: I bought this controller for my PC after I learned you can use an Xbox 360 controller with a computer.It's a sturdy controller and very comfortable to hold. If you are looking for a controller for your computer I would recommend the Xbox 360 controller.
"4", Works fine with a PC: Save yourself some money and hassel and get this wired Xbox 360 gamepad (not the wireless) for either your XBOX 360 or PC. I had some reservation of purchasing this item for my PC but it works great with BioShock (popular PC game).As with most XBOX 360 games available for the PC the game BioShock has a native XBOX 360 gamepad support builtin. Using this controller instead of a third party one will often save you the extra inconvenience of configuring the gamepad to your specific game.Otherwise there is nothing special about this gamepad except it works well with both PC and XBOX 360. As an owner of PS3 and 2 other types of gamepads I can't say this gamepad is better than others and vice versa.I wish MSFT had created a flexible gamepad driver (they sure have the resources) which allows more customizaton of each gamepad buttons. But unfortunatley they never bothered to create one. So you are stuck with the "standard" button configuration set by each game.
"4", Perfect: It's exactly what I ordered and it came nicely packaged and brand new.It came much before expected. Use it all the time.
"4", Wired isn't the Past: I already had one wireless controller that came with the main bundle. Then I decided to buy a wired one so I can have at least one of them that I don't have to worry about charging or switching batteries. I know wireless is nice because it gives you mobility but I think wired is just a bit of convenience because it's always on and ready to go.Plus I can use it on my PC as a universal controller without having to buy a $20 accessory.
"4", A 360 that you didn't even know...: I plugged this thing right into my PC andWindows recognized it right away.works like a charm with Rainbow Six: Vegasand NFS:MW. I even found a script to makeit run with WoW.It will work with any Games For Windows labeledPC game.
"0", Fake or used!: I cannot believe Amazon just let this product survive here! It`s totally not as described!They send me a plastic paper packed "new real Microsoft X360 controller" no guide book no official mark I never know that Microsoft is also a plastic factory.And when I look at back OMG! Guess what I see? I see 4 familiar Chinese characters "&#20013;&#22283;&#35069;&#36896;(Made in China)" and it`s even written in tranditional Chinese! Chinese mainland never use tranditional Chinese so I guess it`s some fake product selling to Hongkong Macau or Taiwan.Another thing I want all you buyers know is that I`ve seen the same kind of "real controller" selling in my hometown Nanjing about 3 years ago and it was priced 120 RMB(Which is way better at least they have good package) you have to know Chinese RMB to US dollar was about 1:7 that time. They are just marked "furbished".You know how to do with your order now...
"0", Not cool.: I bought this expecting to get months of great play of of it. Most disappointed. The game characters moved independently without my commands an important piece was missing when the product got to me and plus it got to me kind of late. Most disappointing.
"0", Expected the real thing.: I was hoping to get a real Xbox 360 controller and from th outside that's why it was. When I first tried it out the buttons were little softer than I had hoped and I didn't always know if I was hitting them. As I continued to play it was clear there were more problems. All the buttons did the desired function but it felt different than my other controller so I took a peak inside. What i saw was terrible. One of the rubble packs was disconnected and the chip had saunter burns everywhere. I thought I could fix the rubble by plugging it in but then I saw the the connector was missing so that was that. I will be trying to return this look alike and recommend that you avoid buying this.Don't fall for the scam like I did.
"4", Awesome for the computer: I use this exclusively on the computer and for that it is so much fun. It works with everything from Super Meat Boy Bastion and modern games to emulators and ROMs. Playing the original Legend of Zelda is a lot easier when you have a comfortable controller instead of a brick Nintendo controller. They're a bit pricey but you will be happy you made the investment in a platform supported controller. I've heard a lot of people had issues with the drivers but I was able to literally just plug it right on in and play Portal 2. Love this controller strongly recommend it if you're looking to do anything I mentioned above.
"4", great controller: You just plug it in and go. i really like how i can use this controller on my computer as well. i have a wireless controller as well that came with my 360 but i got tired of buying batteries over and over again. i couldve bought the charger that works with wireless controllers and saved 10 bucks but you will still need to buy batteries for it eventually and plus i wanted a second controller any ways.
"4", Works Great!: I bought this controller to use with my PC it works perfectly for my games purchased through Steam! ^_^4/5
"4", Doesn't Feel The Same Still Great: I owned the wireless 360 controller and it starting to wear out so I decided to get a wired controller and avoid the hassle of changing and charging batteries. It works the same as the wireless controller but feels different in your hands. If you have never used the wireless before I don't think this would affect you in the least. The wired controller is a little lighter and the wire tends to drape over or around my finger on the right trigger button. These are really only small issues its a great controller but I do prefer the wireless version.EDITA week later and it feels better in my hand. The cord draping over my trigger finger still bugs.
"4", XBOX 360 Controller: Great product if you have PC games this controller is Windos compatible.I use this to play any game in my PC.
"4", best computer gamepad: best gamepad for a pc in the business.if you want the wireless option microsoft does offer a usb wireless adapter that works with the wireless 360 controller.more expensive by about 20 dollars than the average pc gamepad but well worth the money. by far the most sturdy and comfortable gamepad in the business.only downside...there is no software that lets to assign keys. so if your game doesn't inherently utilize a gamepad you can't jimmy rig your options to use the gamepad. microsoft needs to get on this.still i recommend it wholeheartedly.
"4", Best PC Gamepad yet!: I play Final Fantasy XI online and with all my various PC controller the game just doesn't feel right. Bought this and wasn't expecting much. Plugged it in and configured it and it worked PERFECTLY in the game without any additional configuration to get it right.This thing is comfortable but it takes awhile to get used to the layout if you don't use an Xbox at home. I don't own an Xbox 360 and my xbox in my closet collecting dust.The four button directional pad isn't as responsive as it could be you really need to press down firmly but that's not too much of a negative.Yes it is quite expensive but I do think it's worth it for sure.Overall I think this is the best designed controller for the PC not quite for consoles but close.
"0", Used controller: This is a used controller. Don't believe what they wrote if you look at other reviews they ship used or even unusable items.
"4", Good but weird thing: I bought this a long time ago (like March2012 or so) and it's a decent controller. An odd thing about it was that the right thumb stick is extremely sensitive when moving left. This is only noticeable during shooting games (not fighting/racing games) and so it isn't really an issue as I use another controller for FPS. It was clearly just a defective one. Otherwise a good purchase (not worth returning or anything since it isn't my main controller).
"4", Great Controller: Purchased this Controller for use on my pc and am very happy with purchase has worked perfect and for alot of games I have run across its just plug and play with this controller. Would purchse again if needed.
"4", Good customer service: I received my controller within 5 days. However the first controller didn't work at all. I contacted the seller who gladly sent another one and didn't ask me to send the broken one back to avoid extra shipping cost for me. The second controller I received works perfectly. Overall this had been a pleasant experience.
"0", Trash: The used controller I got was absolute trash. The buttons didnt work it was all scratched and it was very dirty.
"4", 360 Controller for PC: Excellent game controllerNewer games automatically configure buttons so it feels as if you're playing 360Best controller for playing games on PC because its an XboX controller!
"4", Great Controller for your PC: I bought the game Prototype and had a hard time playing it using the key board controls so I bought this controller. I down loaded the driver and it works great! The game is more entertaining and now I'm looking to purchase more games to use with this controller.
"4", New controller for a new system: The new controller for the Xbox 360 is quite similar to the previous controllers for the first generation Xbox. Those transitioning from the first generation to the 360 will find controls as they were so players don't have to re-learn button position. There is one exception to the similarities. Every time a new generation of controller has arrived the "start" and "back" buttons always seem to shift their positions and I'm not sure why. Also the black and white buttons of the Xbox controllers have been replaced by the "LB" and "RB" buttons on the 360. However all buttons are conveniently positioned but the rather narrow range of motion of the left thumbstick makes finesse in racing games difficult to achieve. Instead you get either too little or too much input as you attempt to maneuver your car around the track though you get used to it. Overall a good controller and I have had absolutely no reliability issues (even through heavy use.)
"4", Excellent!!: Plug & Play in my vista x64. I'm really enjoing the gaming experience with this controller.
"4", Love this wired controller....: I bought this controller back in October. I have three boys and at least one of them is always out of luck because one of my wireless controllers needs batteries. I finally purchased this controller after arguing with my teenager as he's telling me that the wired ones are terrible. Well here we are a few months later. His rechargable batteries are hardly holding thier juice so he's always asking to use this one. The cord is also very long so the kids can sit far from the tv. It also has a nice weight to it. For $28 and no headaches I'm very happy and will be purchasing more to replace my battery sucking wireless ones.
"4", Great Controller: This controller hasn't let me down. It works flawlessly easy to install (plug and play) and what's best you can use it on PC or XBOX. I recommend it.
"4", Better than wireless: I bought this for Halo 2 pc.It's a great controller and i prefer it over my wireless controllers.The driver isn't hard to find if you run a Microsoft based pc.
"4", Fantastic upgrade from Sidewinder Pro: I use this controller exclusively with my PC and it's great. XP and Windows 7 automatically install drivers for it and it has enhanced my game play experience over my aging Sidewinder Pro. Well worth it now if Microsoft would just remove the listing for the "PC" controller. There's no reason to pay more for the wired version.
"0", Avoid "DEALS ON WHEELS"!: I suggest anyone ordering a controller to avoid "Deals on Wheels". They ship a supposedly new controller that is unboxed and in a plastic bag. They say its "new" yet my controller was obviously used and refurbished. I can tell that is was used because the linings of the controller had dirt buildup which accumulates only from usage. I suspect that the D-pad was a 3rd-party part. It did not even match up with the size of my other Microsoft controllers' D-pad and was extremely loose to the touch. Right away the A and B button did not work. The only plus side to this controller was that it is Amazon backed so I could easily return this piece of junk.
"4", Rumble works on some games...: I bought this controller (Windows XP version) to use with Prince of Persia - The Two Thrones. After some difficulty getting the game to recognize the controller and then some additional adjustment - this controller works great with this game and even features RUMBLE effects! To get this to work properly I copied the xinput9_1_0.dll file into the game directory and reduced the gamepad speed to .5. After I did this it eliminated the "drift" I was suffering and made the whole experience great. I rated 4 stars because of the difficulty in setup. But the actual controller feels great in your hand and makes game play much easier than using a mouse/keyboard.
"0", FAKE!!!!!: The controller was refurbished not new like they had said. The joystick moved poorly and the ABXY buttons were broken or you had to push down hard on them. DO NOT BUY!!!!!!
"0", Cheap plastic feel and complete waste of money: I bought this controller because I am the type of player who only plays on wired controllers. I prefer both the feel and dependability of these controllers and I've had a lot of good luck with them in the past. I suppose I was due for some bad luck or something because this controller was the worst I've ever felt. The feel was completely wrong. It even felt incredibly light when I held the package for the first time. As far as the functionally goes the controller was unplayable. The joystick felt as though it had been damaged already and passed off as "new" or something. I'm completely unhappy with the product I received. In defense of the seller the item did ship here quickly despite being in Okinawa Japan. I would highly discourage anyone from purchasing this controller from this seller. I basically am out the price of the controller as I am far too frustrated to deal with the arduous return process. Anyhow buyer beware for sure.
"0", buttons stick and does not work well.: The buttons on the color pad stick and it looks like the controller has been taken apart. It was not worth the money and wish i never ordered it
"0", moves on its own: The controller is quite uncontrollable. The cursor does not stay steady and the buttons are very unresponsive and quite "moody." A light toggle to any direction will send you way off so it's not very useful.
"0", Cheap cheap garbage: Controller worked great after I fought with driver issues for about 15 minutes. (Yes I run Windows...go figure). About two days after purchase it fell from my lap and broke into several pieces. Not a 12 foot drop mind you it fell two feet (as a high estimate) from my lap while seated at my computer desk. Crap Crap Crap.
"0", Defective: Buttons are hard to press down. Right trigger is stuck and active even though I am not pressing it down.
"4", Really good product: I use it for working my 126 pound rottie in NoseWorks. Easy to let slid between your fingers without burn.
"4", THE BEST CONCERT SPECIAL EVER!: Man this video NEVER gets old! CARL PERKINS is in total command of this ROCKIN' CINEMAX special that features the likes of Ringo Starr Eric Clapton and Dave Edmunds! THE real HIGHLIGHT is GEORGE HARRISON coming out of retirement at that time and BARNSTORMING through "Everybody's Trying To Be My Baby" like he's back in 1962 at the CAVERN CLUB! Carl SMOKES on "Gone Gone Gone" "Boppin' The Blues" and of course the all star jam of "Blue Suede Shoes!" THIS is the KING OF TRIBUTE VIDEOS and truly is one of the few that actually deserves a 5 star rating! The humbleness and sincerity that is CARL PERKINS comes across so deeply on the video that the true fan is almost moved to tears (just as Carl is toward the end of the video). CARL PERKINS will always be a true American TREASURE!
"4", historical: This is simply one of if not the best music videos ever. On one stage you have Carl George Harrison Clapton Dave Edmunds Ringo all obviously having a great time. It's a very personal tribute to Perkins from his greatest admirers. This is one video that delivers on its promises. Carl was a huge influence on George and Ringo. A gem.To see all these guys so spontaineous and enthusiastic...
"4", Carl Perkins at his best: The only thing I can Say is 5 stars are not enough. It just does'nt get any better than this. Everyone is in great form. Although I'm a huge Perkins fan the best part of this video for me  was seeing how much George Harrison was enjoying paying tribute to his good friend. I can honestly say I felt years younger after watching this .
"4", The King of Rockabilly!!: Amazing and inspiring performances by the King of Rockabilly Mr. Carl Perkins. Get this! Buy it! Own it! Add it to your collection! Turn it up!! Enough said.
"0", Wrong DVD Cover: I purchased this DVD - Carl Perkins and Friends - Blue Suede Shoes: A Rockabilly Session which was released in 2002. Another DVD called Blue Suede Shoes was released in 2006. I knew the DVD's were exact but I figured the covers were different. When it was shipped I found out it was the exact DVD and cover which I already had from the 2006 release. The DVD is awesome but you need to advertise the correct cover. This DVD shipped was the same cover as the Blue Suede Shoes cover released in 2006.
"0", "WHAT DID THEY SAY "?: MY MISTAKE WAS NOT READING THE REVIEWS OFFERED TO ME BEFORE BUYING. THIS WOULD HAVE BEEN A GREAT PURCHASE BUT I COULDN'T UNDERSTAND A DAMN THING ANYONE SAID. IT'S FRUSTRATING THAT I CAN'T DO ANYTHING ABOUT THIS. I WILL HOWEVER LOOK AND SEE WHO PRODUCED THIS EFFORT AND NOT BUY AGAIN FROM THESE PEOPLE. THEY SHOULD BE ASHAMED OF THEMSELVES. MY WIFE SAID "SELL IT BACK AS A USED C.D. -- I CAN'T. IT'S LIKE SELLING SOMEONE A CAR THAT LEAKS OIL.
"4", Carl Forever: This concert bristles with excitement talent and gives anyone an insight into what makes Carl and these musicians so revered. There is an incredible vibe and Dave Edmunds as musical director delivers unselfishly and deliberately a musical platform for Carl that is simply perfect. It's a thrill to watch the exchange of guitar licks supported by a relentless infectious rhythm throughout. It lifts my heart to watch and to listen to such obvious enjoyment and skills of George Eric Ringo and Dave - love the Roseanne Cash performance too! Put into rock music perspective it's a nostalgic trip that echoes Lennon's "You Should Have Been There" quotation! The best tribute DVD that sets the standard for capturing pure joy and celebration of this truly under-estimated genius of rock and roll! Free spirits running wild in a celebration!
"4", Sincere man and Good Music...: Carl Perkins is one of the founders and heroes of rockabilly music. You can meet him with warmth and vividness in this film.
"0", Worst sounding DVD ever!: This DVD was the biggest dissapointment in recent memory. I remember seeing this special on Cinemax back in 1985. After receiving the DVD I was compelled to compare the audio to my video taped copy. The seventeen year-old VHS mono tape was superior in every way audio wise to the DVD. How can this be? The folks responsble for this DVD should be ashamed of this product. Still the performances by all involved are hard to resist. George Harrison never seemed to have more fun in his life and Carl himself seemed to be stoked by his all-star admireres. The video quality is not all that great either but the horribly muddled sound contributes to an overall dissapointing purchase.
"0", Great video lousy sound: Don't get me wrong I love this video! The music is fantastic which is the whole reason I bought this on DVD. But the sound quality is terrible. Maybe there is something wrong with my DVD. I'd be interested if anyone else who owns this DVD is having the same problem?
"0", Do NOT buy the VHS: I watched this show on HBO when it first was released and loved the program. My complaints with the VHS are all technical. The picture is grainy and the sound skipped so badly I wouldn't watch it. Spend the money on the DVD and hope it is better because the program was great.
"0", Gossipy Book for Rainy Days: This book is not a serious book though it is fun for when you are boerd. All in all this book is not worth the price. It is predictable with no solid plot.
"4", This one has it all!: Devil Hunter Yohko is a classic that has a little bit of everything. From romance to adventure to mystery to action to comedy DHY is an anime worthy of putting into your collection. From fluid animation to great voice acting to terriffic music this anime is sure to please.This is the start of the a great series as it follows the adventures of Yohko Mano (the 108th Devil Hunter in the Mano line). Story wise and charcter wise it's very similar to Buffy the Vampire Slayer. Here's a girl who simply want's to be a teenage girl but gets saddled with this very important task of being a Devil Hunter.Very highly recommended. Oh one last comment don't get the dub... the American voice actors are horrid.Mike Thomas
"0", Anime Cheese: As anime goes this one is fluff. Don't get me wrong I've seen worse but for the most part I've seen much better. this anime is just plain corny. the story is weak and well everything about it is cheese and not even good cheese like cheese whiz dairy by-product avoid or it might give you gas.
"4", Music videos from Devil Hunter Yohko!: This VHS tape is a collection of music videos from the anime - Devil Hunter Yohko. It contains several animated and LIVE ACTION music videos (The live action music videos star the voice actresses from the anime). If you are a fan of Devil Hunter Yohko you must get this video!
"4", Yohkorific: Devil Hunter Yohko is a great anime series in my opion. The anime has great battle action and fun comic releif in the story. Yohko always is serious in one part of the story line and a total goofball in another part of the story. The way Yohko and her friends have to deal with what's happening around gets to be the some of the best anime sences I have seen. I am sure that once you watch Devil Hunter Yohko you will feel the same way I do about the series.
"4", THE BEST!: I havn't seen it yetI am ordering it But I saw the Previews! If you want to know the clone of Yohko's nameit's Ayako! This is a good movie! The Theme is SO cool! It's in japaneseBut if your an Anime fan You'll memorize it easily! So waht i have to say to you.... YOU'RE DARN RIGHT YOU SHOULD ORDER IT! One thing is for sure AzusaYohko's GrandmotherYohko's Grandmother's sisterAyakoand of courseYohko are more Funnier. Yohko's Clone Ayako is WWWWWaYYYYY much stronger than Yohko! So get this item "Devil Hunter Yohko 6: Double TroubleDouble Jepordy! Your not seeing double..........But Yohko is! And the planet's not big enough for the two of them!
"4", da'bomb: Very excelent!! i thought #3 was the best______because yohko falls for a guy and in episode #2 yohko meets a devil hunter in training! A MUST SEE!!
"4", One of the Best Anime: This Series of movies has great weapons fighting and little bit of comedy mixed in. Also the grandma and mom fight in the beginning of Yokho 1 is hilarious. You won't believe your eyes with Yohko's transformation scene. A well done anime.
"4", Outstanding reference work: Of all the Winchester reference books and there are many this is by far the most informative. Logically arranged to take the reader smoothly through the myriad variations found in this model and featuring great photography excellent captioning and none of those usless "filler" pages so often found in books of this type you will quickly find that every page is a treat. Highly recommended for all Winchester fans; essential for the serious Model 1894/94 collector.
